tweet_id,img_num,predicted_breed,confidence_score,is_dog,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,retweet_count,favorite_count
674410619106390016,14,brown_bear,0.698207,False,2015-12-09 02:09:56+00:00,this is lenny. he wants to be a sprinkler. 10/10 you got this lenny https://t.co/cz0yab40hn,10,10,Lenny,None,None,None,None,402,1071
674416750885273600,14,Chihuahua,0.287201,True,2015-12-09 02:34:18+00:00,this is jonah. he's a stinted fisher price. enjoys chewing on his miniature ripstik. 10/10 very upbeat fellow https://t.co/7qjxy1uuyy,10,10,Jonah,None,None,None,None,117,611
674422304705744896,14,golden_retriever,0.964497,True,2015-12-09 02:56:22+00:00,this is ava. she doesn't understand flowers. 12/10 would caress firmly https://t.co/bxtjafsigk,12,10,Ava,None,None,None,None,466,1285
674436901579923456,14,acorn_squash,0.375392,False,2015-12-09 03:54:22+00:00,meet bailey. she plays with her food. very childish. doesn't even need a battle helmet smh. still cute though. 9/10 https://t.co/cleojxhtex,14,10,Bailey,None,None,None,None,344,987
674447403907457024,14,Brabancon_griffon,0.409909,True,2015-12-09 04:36:06+00:00,this pupper just wants a belly rub. this pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/ayj7ohk71f,10,10,None,None,None,floofer,None,315,957
674468880899788800,2,chow,0.52623,True,2015-12-09 06:01:26+00:00,this is louis. he thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9wzipxmx,13,10,Louis,None,None,None,None,1784,5567
674632714662858753,14,jellyfish,0.4327479999999999,False,2015-12-09 16:52:27+00:00,rare submerged pup here. holds breath for a long time. frowning because that spoon ignores him. 5/10 would still pet https://t.co/ejzznhe8be,5,10,None,None,None,None,None,503,1346
674638615994089473,14,Pomeranian,0.846986,True,2015-12-09 17:15:54+00:00,this pupper is fed up with being tickled. 12/10 i'm currently working on an elaborate heist to steal this dog https://t.co/f33n1hy3ll,12,10,None,None,None,floofer,None,512,1518
674644256330530816,14,soccer_ball,0.398102,False,2015-12-09 17:38:19+00:00,when you see sophomores in high school driving. 11/10 https://t.co/m6ac8d1kzp,11,10,None,None,None,None,None,242,929
674646392044941312,14,flat-coated_retriever,0.837448,True,2015-12-09 17:46:48+00:00,two gorgeous dogs here. little waddling dog is a rebel. refuses to look at camera. must be a preteen. 5/10 &amp; 8/10 https://t.co/ypfw7oahbd,5,10,None,None,None,None,None,430,1281
674664755118911488,14,African_crocodile,0.330625,False,2015-12-09 18:59:46+00:00,this is rodman. he's getting destroyed by the surfs. valiant effort though. 10/10 better than most puppers probably https://t.co/s8wclemrnb,10,10,Rodman,None,None,None,None,205,812
674670581682434048,14,malamute,0.180079,True,2015-12-09 19:22:56+00:00,meet jeb &amp; bush. jeb is somehow stuck in that fence and bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/nrnexuy9hm,14,10,Jeb,None,None,None,None,568,1449
674690135443775488,14,tick,0.24253800000000003,False,2015-12-09 20:40:38+00:00,meet patrick. he's an exotic pup. jumps great distances for a dog. always gets injured when i toss him a ball. 3/10 https://t.co/unz1unrozo,3,10,Patrick,None,None,None,None,412,1027
674737130913071104,14,Pomeranian,0.9485370000000001,True,2015-12-09 23:47:22+00:00,meet rufio. he is unaware of the pink legless pupper wrapped around him. might want to get that checked 10/10 &amp; 4/10 https://t.co/knflnypmyh,10,10,Rufio,None,None,floofer,None,10,580
674739953134403584,14,Dandie_Dinmont,0.175915,True,2015-12-09 23:58:35+00:00,"""🎶 do you believe in life after love 🎶""
11/10 https://t.co/urns5zfskc",11,10,None,None,None,None,None,327,968
674743008475090944,14,Bernese_mountain_dog,0.583054,True,2015-12-10 00:10:43+00:00,this is sophie. she just saw a spider. 10/10 don't just stand there sophie https://t.co/vagyftzcct,10,10,Sophie,None,None,None,None,467,1260
674752233200820224,2,vizsla,0.6655159999999999,True,2015-12-10 00:47:23+00:00,everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rlf7asnhxo,12,10,None,None,None,None,None,401,1312
674764817387900928,2,Samoyed,0.634695,True,2015-12-10 01:37:23+00:00,these two pups are masters of camouflage. very dedicated to the craft. both must've spent decades practicing. 10/10s https://t.co/rbiq8hpqwr,10,10,None,None,None,None,None,200,700
674767892831932416,14,shower_curtain,0.238855,False,2015-12-10 01:49:36+00:00,this pup was carefully tossed to make it look like she's riding that horse. i have no words this is fabulous. 12/10 https://t.co/bob33w4sfd,12,10,None,None,None,None,None,692,1631
674774481756377088,14,Chihuahua,0.407016,True,2015-12-10 02:15:47+00:00,this is superpup. his head isn't proportional to his body. has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxifgg8ktm,11,10,Superpup,None,None,floofer,None,411,990
674781762103414784,14,ocarina,0.148975,False,2015-12-10 02:44:43+00:00,bedazzled pup here. fashionable af. super yellow. looks hella fluffy. webbed paws for efficient fetching. 8/10 https://t.co/ot8ymugodj,8,10,None,None,None,None,None,1050,1807
674788554665512960,14,miniature_poodle,0.349561,True,2015-12-10 03:11:43+00:00,say hello to maggie. she's a western septic downy. pretends to be mexican. great hardwood flooring. 9/10 https://t.co/p3elq2wsjb,14,10,Maggie,None,None,None,None,181,719
674790488185167872,14,Labrador_retriever,0.8019029999999999,True,2015-12-10 03:19:24+00:00,er... mer... gerd 13/10 https://t.co/l1pujisv1a,13,10,None,None,None,None,None,219,986
674800520222154752,14,Pembroke,0.8764790000000001,True,2015-12-10 03:59:15+00:00,this is tedders. he broke his leg saving babies from the pompeii eruption. 11/10 where's his purple heart? @potus https://t.co/cmi2aclm4b,11,10,Tedders,None,None,None,None,749,2705
674805413498527744,14,English_springer,0.594467,True,2015-12-10 04:18:42+00:00,"when your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqfkgypcw8",10,10,None,None,None,None,None,318,764
675003128568291329,14,Pembroke,0.6552789999999998,True,2015-12-10 17:24:21+00:00,meet laela. she's adorable. magnificent eyes. but i don't see a seat belt. insubordinate.. and churlish. still 12/10 https://t.co/pcgdglklo6,12,10,Laela,None,None,None,None,406,1394
675006312288268288,14,boxer,0.6546970000000001,True,2015-12-10 17:37:00+00:00,say hello to mollie. this pic was taken after she bet all her toys on ronda rousey. 10/10 hang in there pupper https://t.co/qmmaqa9vqo,10,10,Mollie,None,None,floofer,None,201,876
675015141583413248,14,street_sign,0.290091,False,2015-12-10 18:12:05+00:00,meet moe. he's a golden fetty woof. doesn't respect the authorities. might own a motorhome? 10/10 revolutionary pup https://t.co/jancidnp8g,10,10,Moe,None,None,None,None,1048,2425
675047298674663426,14,Samoyed,0.978007,True,2015-12-10 20:19:52+00:00,this is a fluffy albino bacardi columbia mix. excellent at the tweets. 11/10 would hug gently https://t.co/dibodruuei,11,10,a,None,None,None,None,275,929
675109292475830276,14,dalmatian,0.989519,True,2015-12-11 00:26:12+00:00,c'mon guys. we've been over this. we only rate dogs. this is a cow. please only submit dogs. thank you...... 9/10 https://t.co/wjcelneqn2,14,10,a,None,None,None,None,1000,2522
675111688094527488,14,Labrador_retriever,0.631501,True,2015-12-11 00:35:44+00:00,say hello to oliver. he thought what was inside the pillow should be outside the pillow. blurry since birth. 8/10 https://t.co/lfu9w31fg9,8,10,Oliver,None,None,None,None,214,867
675113801096802304,14,bow,0.16802,False,2015-12-11 00:44:07+00:00,meet zuzu. he just graduated college. astute pupper. needs 2 leashes to contain him. wasn't ready for the pic. 10/10 https://t.co/2h5skmk0k7,10,10,Zuzu,None,None,floofer,None,689,1739
675135153782571009,14,stove,0.587507,False,2015-12-11 02:08:58+00:00,this is steven. he got locked outside. damn it steven. 5/10 nice grill tho https://t.co/zf7sxxjfp3,5,10,Steven,None,None,None,None,413,1165
675145476954566656,14,Labrador_retriever,0.458746,True,2015-12-11 02:49:59+00:00,what an honor. 3 dogs here. blond one is clearly a gymnast. other two just confused. very nifty pups. 9/10 for all https://t.co/ydgstgidgs,14,10,None,None,None,None,None,783,1918
675146535592706048,14,dingo,0.2884469999999999,False,2015-12-11 02:54:12+00:00,this is coops. he's yelling at the carpet. not very productive coops. 7/10 https://t.co/uz52oynhzf,10,10,Coops,None,None,None,None,257,1055
675147105808306176,14,golden_retriever,0.9492150000000001,True,2015-12-11 02:56:28+00:00,when you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbb4uws,10,10,None,None,None,None,None,200,842
675149409102012420,14,chow,0.999876,True,2015-12-11 03:05:37+00:00,holy shit 12/10 https://t.co/p6o8x93btq,12,10,None,None,None,None,None,1501,3355
675153376133427200,14,paper_towel,0.32795699999999994,False,2015-12-11 03:21:23+00:00,what kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/rdxcfk8hk0,14,10,None,None,None,None,None,2266,5604
675166823650848770,14,llama,0.284394,False,2015-12-11 04:14:49+00:00,this is arnold. he broke his leg saving a handicapped child from a forest fire. true hero. 10/10 inspirational dog https://t.co/bijcehex4c,10,10,Arnold,None,None,None,None,1387,3178
675334060156301312,2,Pembroke,0.773135,True,2015-12-11 15:19:21+00:00,good morning here's a grass pupper. 12/10 https://t.co/2d68fmwggs,12,10,None,None,None,floofer,None,1134,2492
675354435921575936,14,upright,0.303415,False,2015-12-11 16:40:19+00:00,everyone needs to watch this. 13/10 https://t.co/bb3xnpswbc,13,10,None,None,None,None,None,14906,29500
675362609739206656,14,Labrador_retriever,0.479008,True,2015-12-11 17:12:48+00:00,this is daisy. she loves that shoe. still no seat belt. super churlish. 12/10 the dogs are killing it today https://t.co/czlkvgrpdn,12,10,Daisy,None,None,None,None,196,943
675372240448454658,14,Chihuahua,0.416385,True,2015-12-11 17:51:04+00:00,"the tail alone is 13/10. great dog, better owner https://t.co/iyaxinfyju",13,10,None,None,None,None,None,458,1531
675432746517426176,14,Labrador_retriever,0.986548,True,2015-12-11 21:51:30+00:00,happy friday. here's some golden puppers. 12/10 for all https://t.co/wnkqaed6lg,12,10,None,None,None,None,None,503,1361
675483430902214656,14,box_turtle,0.543706,False,2015-12-12 01:12:54+00:00,rare shielded battle dog here. very happy about abundance of lettuce. painfully slow fetcher. still petable. 5/10 https://t.co/c3tlkvq7eo,5,10,None,None,None,None,None,855,1666
675489971617296384,14,West_Highland_white_terrier,0.139613,True,2015-12-12 01:38:53+00:00,rt until we find this dog. clearly a cool dog (front leg relaxed out window). looks to be a superb driver. 10/10 https://t.co/mntrkaq8wn,10,10,None,None,None,None,None,528,1156
675497103322386432,14,vizsla,0.5195890000000001,True,2015-12-12 02:07:14+00:00,meet reggie. he's going for the world record. must concentrate. focus up pup. 11/10 we all believe in you reggie https://t.co/h3awz4azuc,11,10,Reggie,None,None,None,None,1137,2824
675501075957489664,14,dough,0.806757,False,2015-12-12 02:23:01+00:00,"i shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/wid5lxndph",13,10,None,None,None,None,None,5227,15568
675517828909424640,14,Scottish_deerhound,0.240591,True,2015-12-12 03:29:35+00:00,12/10 stay woke https://t.co/xdiqw4akiw,12,10,None,None,None,None,None,407,1151
675522403582218240,14,cocker_spaniel,0.299708,True,2015-12-12 03:47:46+00:00,meet sammy. he's a motorola firefox. hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/ro2zxf0oq0,10,10,Sammy,None,None,None,None,248,942
675531475945709568,14,Pembroke,0.918441,True,2015-12-12 04:23:49+00:00,this is ellie aka queen slayer of the orbs. very self-motivated. great yard. rad foliage. 10/10 would pet diligently https://t.co/c9jmg3xtzn,10,10,Ellie,None,None,None,None,332,1069
675534494439489536,14,chow,0.749368,True,2015-12-12 04:35:48+00:00,seriously guys?! only send in dogs. i only rate dogs. this is a baby black bear... 11/10 https://t.co/h7kpabtflj,11,10,a,None,None,None,None,363,1664
675706639471788032,14,English_springer,0.9903,True,2015-12-12 15:59:51+00:00,this is a sizzlin menorah spaniel from brooklyn named wylie. lovable eyes. chiller as hell. 10/10 and i'm out.. poof https://t.co/7e0aijxpmi,10,10,a,None,None,None,None,86,583
675710890956750848,2,standard_schnauzer,0.44142700000000007,True,2015-12-12 16:16:45+00:00,this is lenny. he was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/jwi6yrpio1,12,10,Lenny,None,None,None,None,722,1695
675740360753160193,14,golden_retriever,0.800495,True,2015-12-12 18:13:51+00:00,here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/auji8ujxw9,12,10,None,None,None,floofer,None,296,1062
675781562965868544,14,Maltese_dog,0.921968,True,2015-12-12 20:57:34+00:00,say hello to buddah. he was waldo for halloween. 11/10 https://t.co/dvaqanb624,11,10,Buddah,None,None,None,None,420,1459
675798442703122432,14,beagle,0.6812179999999999,True,2015-12-12 22:04:39+00:00,this is bernie. he just touched a boob for the first time. 10/10 https://t.co/whqkmygnk6,10,10,Bernie,None,None,None,None,3048,9325
675820929667219457,14,basset,0.556373,True,2015-12-12 23:34:00+00:00,here's a handful of sleepy puppers. all look unaware of their surroundings. lousy guard dogs. still cute tho 11/10s https://t.co/lyxx3v5j4s,11,10,None,None,None,None,None,208,956
675822767435051008,14,Pomeranian,0.46070999999999995,True,2015-12-12 23:41:18+00:00,🎶 hello from the other siiiiiiiide 🎶 10/10s https://t.co/gk2hjtkdqk,10,10,None,None,None,None,None,475,1382
675845657354215424,14,pug,0.8839520000000001,True,2015-12-13 01:12:15+00:00,"this is pepper. she's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4etsxg",10,10,Pepper,None,None,floofer,None,780,2049
675853064436391936,14,Labrador_retriever,0.8683669999999999,True,2015-12-13 01:41:41+00:00,here we have an entire platoon of puppers. total score: 88/80 would pet all at once https://t.co/y93p6flvvw,11,10,None,None,None,None,None,1136,2427
675878199931371520,14,wood_rabbit,0.7857559999999999,False,2015-12-13 03:21:34+00:00,"ok, i'll admit this is a pretty adorable bunny hopping towards the ocean but please only send in dogs... 11/10 https://t.co/sfsvcgiipi",11,10,None,None,None,None,None,1243,3785
675888385639251968,14,West_Highland_white_terrier,0.672117,True,2015-12-13 04:02:03+00:00,breathtaking scene. a father taking care of his newborn pup. tugs at the heartstrings. 10/10 restores my faith https://t.co/06ozdehgea,10,10,None,None,None,None,None,841,2118
675891555769696257,14,Italian_greyhound,0.305637,True,2015-12-13 04:14:39+00:00,this is donny. he's summoning the demon monster babadook. 6/10 donny please no that won't be a good time for anyone https://t.co/kiw6knb7gp,6,10,Donny,None,None,None,None,765,1925
675898130735476737,14,Labrador_retriever,0.40743,True,2015-12-13 04:40:46+00:00,i'm sure you've all seen this pupper. not prepared at all for the flying disc of terror. 10/10 https://t.co/g0pqifgm7o,10,10,None,None,None,floofer,None,505,1448
676089483918516224,14,bull_mastiff,0.743808,True,2015-12-13 17:21:08+00:00,"""yes hello i'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/cuz0osnekp",14,10,None,None,None,None,None,392,1182
676098748976615425,14,walking_stick,0.162179,False,2015-12-13 17:57:57+00:00,extremely rare pup here. very religious. always praying. too many legs. not overwhelmingly fluffy. won't bark. 3/10 https://t.co/reye5ykvbb,3,10,None,None,None,None,None,1251,2682
676101918813499392,14,Shih-Tzu,0.22584799999999997,True,2015-12-13 18:10:33+00:00,meet striker. he's ready for christmas. 11/10 https://t.co/b3xxsljqsh,11,10,Striker,None,None,None,None,1051,2585
676146341966438401,14,Irish_water_spaniel,0.38833199999999995,True,2015-12-13 21:07:04+00:00,this is bert. he likes flowers. 10/10 https://t.co/lmqrrnxaqu,10,10,Bert,None,None,None,None,592,1755
676191832485810177,2,Chihuahua,0.37674099999999994,True,2015-12-14 00:07:50+00:00,these two pups just met and have instantly bonded. spectacular scene. mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryajo4tc,10,10,None,None,None,None,None,919,2059
676215927814406144,14,hamster,0.999484,False,2015-12-14 01:43:35+00:00,this is herm. he just wants to be like the other dogs. sneaky tongue slip. super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzchv,14,10,Herm,None,None,None,None,516,1573
676219687039057920,14,bubble,0.997556,False,2015-12-14 01:58:31+00:00,this is kenneth. he's stuck in a bubble. 10/10 hang in there kenneth https://t.co/uqt37xlymj,10,10,Kenneth,None,None,None,None,27800,70978
676237365392908289,14,French_bulldog,0.9619959999999999,True,2015-12-14 03:08:46+00:00,say hello to winston. he has no respect for the system. much rebellion. i think that's a palm tree... nice. 8/10 https://t.co/dolqddhxlz,8,10,Winston,None,None,None,None,251,1091
676263575653122048,14,teddy,0.0982826,False,2015-12-14 04:52:55+00:00,all this pupper wanted to do was go skiing. no one told him about the el niño. poor pupper. 10/10 maybe next year https://t.co/ftgbq1ubr9,10,10,None,None,None,floofer,None,484,1894
676430933382295552,14,golden_retriever,0.583875,True,2015-12-14 15:57:56+00:00,"meet duke. he's an urban parmesan. they know he's scared of the green rubber dog. ""why u do dis?"" thinks duke. 10/10 https://t.co/3bim9u5idr",10,10,Duke,None,None,None,None,302,1264
676440007570247681,2,Maltese_dog,0.579472,True,2015-12-14 16:34:00+00:00,hope your monday isn't too awful. here's two baseball puppers. 11/10 for each https://t.co/db0h9hdzai,11,10,None,None,None,None,None,590,1565
676470639084101634,14,golden_retriever,0.7903859999999999,True,2015-12-14 18:35:43+00:00,three generations of pupper. 11/10 for all https://t.co/tamqyvzrau,11,10,None,None,None,floofer,None,4183,10600
676496375194980353,14,pug,0.985387,True,2015-12-14 20:17:59+00:00,say hello to griffin. he's upset because his costume for halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eobcjsfajx,14,10,Griffin,None,None,None,None,471,1374
676533798876651520,14,chow,0.2652739999999999,True,2015-12-14 22:46:41+00:00,itsofluffayyyyy 12/10 https://t.co/bfw13cnuuz,12,10,None,None,None,None,None,490,1700
676575501977128964,14,feather_boa,0.4241059999999999,False,2015-12-15 01:32:24+00:00,this pupper is very passionate about christmas. wanted to give the tree a hug. so cute. 8/10 https://t.co/nsgyecjuq7,8,10,None,None,None,floofer,None,990,2334
676582956622721024,14,seat_belt,0.790028,False,2015-12-15 02:02:01+00:00,"meet vinnie. he's having fun while being safe. well not a lot of fun, but definitely safe, and that's important 8/10 https://t.co/vzytynzzlh",8,10,Vinnie,None,None,None,None,252,1082
676588346097852417,14,Boston_bull,0.976577,True,2015-12-15 02:23:26+00:00,this is bubbles. he kinda resembles a fish. always makes eye contact with u no matter what. sneaky tongue slip. 5/10 https://t.co/nrhvc5tlft,5,10,Bubbles,None,None,None,None,701,2086
676603393314578432,14,whippet,0.8770209999999998,True,2015-12-15 03:23:14+00:00,this is godzilla pupper. he had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. tragic 9/10 https://t.co/g1tlgkyaxr,14,10,Godzilla,None,None,floofer,None,341,1042
676606785097199616,14,Loafer,0.202999,False,2015-12-15 03:36:42+00:00,*screeches for a sec and then faints* 12/10 https://t.co/n5ql4ysbex,12,10,None,None,None,None,None,387,1724
676613908052996102,14,book_jacket,0.4937899999999999,False,2015-12-15 04:05:01+00:00,this is the saddest/sweetest/best picture i've been sent. 12/10 😢🐶 https://t.co/vq2lw1blbf,12,10,the,None,None,None,None,177,986
676617503762681856,14,Chihuahua,0.841084,True,2015-12-15 04:19:18+00:00,i promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpql2rjjdh,13,10,None,None,None,floofer,None,855,2615
676776431406465024,14,doormat,0.201346,False,2015-12-15 14:50:49+00:00,"when someone yells ""cops!"" at a party and you gotta get your drunk friend out of there. 10/10 https://t.co/4rmzi5ca1k",10,10,None,None,None,None,None,1805,4532
676811746707918848,14,Chihuahua,0.440916,True,2015-12-15 17:11:09+00:00,say hello to penny &amp; gizmo. they are practicing their caroling. the ambition in the room is tangible. 9/10 for both https://t.co/aqbhjjh5vd,14,10,Penny,None,None,None,None,379,1306
676819651066732545,2,rain_barrel,0.625555,False,2015-12-15 17:42:34+00:00,watch out airbud. this pupper is also good at the sports. 12/10 i'm thinking d1 https://t.co/1hrfdo7m0c,12,10,None,None,None,floofer,None,602,1656
676821958043033607,2,Great_Pyrenees,0.8698040000000001,True,2015-12-15 17:51:44+00:00,finally some constructive political change in this country. 11/10 https://t.co/mvqaethvsb,11,10,None,None,None,None,None,13805,20745
676864501615042560,14,Chesapeake_Bay_retriever,0.371146,True,2015-12-15 20:40:47+00:00,meet ash. he's just a head now. lost his body during the third crusade. still in good spirits. 10/10 would pet well https://t.co/njj2up0atk,10,10,Ash,None,None,None,None,628,1903
676897532954456065,14,hamster,0.628255,False,2015-12-15 22:52:02+00:00,exotic handheld dog here. appears unathletic. feet look deadly. can be thrown a great distance. 5/10 might pet idk https://t.co/avq4awulqk,5,10,None,None,None,None,None,649,2051
676936541936185344,14,Chesapeake_Bay_retriever,0.5452859999999999,True,2015-12-16 01:27:03+00:00,here we see a rare pouched pupper. ample storage space. looks alert. jumps at random. kicked open that door. 8/10 https://t.co/mqvaxlehrz,8,10,None,None,None,floofer,None,4435,11630
676942428000112642,14,black-footed_ferret,0.7071989999999999,False,2015-12-16 01:50:26+00:00,who leaves the last cupcake just sitting there? 9/10 https://t.co/pwmqaoex2a,14,10,None,None,None,None,None,668,1878
676946864479084545,14,Pekinese,0.752707,True,2015-12-16 02:08:04+00:00,this pups goal was to get all four feet as close to each other as possible. valiant effort 12/10 https://t.co/2mxalbgbtv,12,10,None,None,None,None,None,327,1576
676948236477857792,14,guenon,0.611603,False,2015-12-16 02:13:31+00:00,this is karl. karl thinks he's slick. 6/10 sneaky pup https://t.co/lo4alwjvh4,6,10,Karl,None,None,None,None,776,1958
676949632774234114,14,Welsh_springer_spaniel,0.206479,True,2015-12-16 02:19:04+00:00,this is tyrus. he's a speckled centennial ticonderoga. terrified of floating red ball. nifty bandana. 8/10 v petable https://t.co/hqm3yhcaaa,8,10,Tyrus,None,None,None,None,348,1188
676957860086095872,14,Labrador_retriever,0.772423,True,2015-12-16 02:51:45+00:00,10/10 i'd follow this dog into battle no questions asked https://t.co/ngtnxyqf0l,10,10,None,None,None,None,None,720,2029
676975532580409345,14,malamute,0.363257,True,2015-12-16 04:01:59+00:00,this is cooper. he doesn't know how cheese works. likes the way it feels on his face. cheeky tongue slip. 11/10 https://t.co/j1zczs0li5,11,10,Cooper,None,None,None,None,952,2528
677187300187611136,14,English_setter,0.282396,True,2015-12-16 18:03:28+00:00,here we see a byzantine rigatoni. very aerodynamic. no eyes. actually not windy here they just look like that. 9/10 https://t.co/gzi0m6wxro,14,10,None,None,None,None,None,814,2485
677228873407442944,14,common_iguana,0.566338,False,2015-12-16 20:48:40+00:00,say hello to chuq. he just wants to fit in. 11/10 https://t.co/hgkmcjzzn4,11,10,Chuq,None,None,None,None,1468,3211
677269281705472000,14,Shetland_sheepdog,0.656616,True,2015-12-16 23:29:14+00:00,this is the happiest pupper i've ever seen. 10/10 would trade lives with https://t.co/ep8atejwrb,10,10,the,None,None,floofer,None,636,1799
677301033169788928,14,Japanese_spaniel,0.6611779999999999,True,2015-12-17 01:35:24+00:00,this is juckson. he's totally on his way to a nascar race. 5/10 for juckson https://t.co/iolrvf0kak,5,10,Juckson,None,None,None,None,354,1114
677314812125323265,2,Blenheim_spaniel,0.924127,True,2015-12-17 02:30:09+00:00,"meet tassy &amp; bee. tassy is pretty chill, but bee is convinced the ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgorpmtn9c",10,10,Tassy,None,None,None,None,471,1500
677328882937298944,14,water_buffalo,0.42425,False,2015-12-17 03:26:04+00:00,this is derek. all the dogs adore derek. he's a great guy. 10/10 really solid pup https://t.co/kgcsgnb61s,10,10,Derek,None,None,None,None,1345,3338
677331501395156992,14,beagle,0.3134639999999999,True,2015-12-17 03:36:28+00:00,meet humphrey. he's a northern polyp viagra. one ear works. face stuck like that. always surprised. 9/10 petable af https://t.co/fs7ejqm2f4,14,10,Humphrey,None,None,None,None,209,987
677334615166730240,2,Lakeland_terrier,0.859392,True,2015-12-17 03:48:51+00:00,this dog gave up mid jump. 9/10 https://t.co/kmmv3y2zi8,14,10,None,None,None,None,None,253,1228
677530072887205888,14,Staffordshire_bullterrier,0.6892590000000002,True,2015-12-17 16:45:31+00:00,say hello to axel. he's a black chevy pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 i call shotgun https://t.co/dke9dbnnhe,14,10,Axel,None,None,None,None,12,968
677547928504967168,14,American_Staffordshire_terrier,0.914978,True,2015-12-17 17:56:29+00:00,not much to say here. i just think everyone needs to see this. 12/10 https://t.co/agag0hfhpe,12,10,None,None,None,None,None,3299,6330
677557565589463040,14,seat_belt,0.277257,False,2015-12-17 18:34:46+00:00,reckless pupper here. not even looking at road. absolute menace. no regard for fellow pupper lives. 10/10 still cute https://t.co/96ibkoyb7j,10,10,None,None,None,floofer,None,1017,2223
677565715327688705,14,basset,0.397295,True,2015-12-17 19:07:09+00:00,contortionist pup here. inside pentagram. clearly worships satan. known to slowly push fragile stuff off tables 6/10 https://t.co/ex9or55vme,6,10,None,None,None,None,None,411,1190
677573743309385728,2,patio,0.5350699999999999,False,2015-12-17 19:39:03+00:00,this is sandy. he's sexually confused. thinks he's a pigeon. also an all-american cheese catcher. 10/10 so petable https://t.co/htu8plsqeu,10,10,Sandy,None,None,None,None,600,1939
677644091929329666,14,Chihuahua,0.626236,True,2015-12-18 00:18:36+00:00,this is a dog swinging. i really enjoyed it so i hope you all do as well. 11/10 https://t.co/ozo9khtrnd,11,10,a,None,None,None,None,727,1711
677662372920729601,14,cowboy_hat,0.25611,False,2015-12-18 01:31:14+00:00,"in honor of the new star wars movie. here's yoda pug. 12/10 pet really well, would i https://t.co/pvjdrn00xh",12,10,None,None,None,None,None,843,1777
677673981332312066,14,Maltese_dog,0.8179079999999999,True,2015-12-18 02:17:22+00:00,endangered triangular pup here. could be a wizard. caught mid-laugh. no legs. just fluff. probably a wizard. 9/10 https://t.co/gfvihiod0z,14,10,None,None,None,None,None,1351,3035
677687604918272002,14,Pembroke,0.573047,True,2015-12-18 03:11:30+00:00,this was cindy's face when she heard susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuvgrgad,11,10,None,None,None,None,None,756,2263
677698403548192770,14,Shih-Tzu,0.916645,True,2015-12-18 03:54:25+00:00,this is sadie. she got her holidays confused. 9/10 damn it sadie https://t.co/fm7hxosupk,14,10,Sadie,None,None,None,None,286,1117
677700003327029250,14,Siberian_husky,0.120849,True,2015-12-18 04:00:46+00:00,this is ralph. he's an interpretive dancer. 10/10 https://t.co/zoddpypfsa,10,10,Ralph,None,None,None,None,1292,3116
677716515794329600,14,teddy,0.6629079999999999,False,2015-12-18 05:06:23+00:00,it's puppergeddon. total of 144/120 ...i think https://t.co/zanvtatviq,12,10,None,None,None,None,None,877,2781
677895101218201600,14,dalmatian,0.550702,True,2015-12-18 16:56:01+00:00,guys this was terrifying. really spooked me up. we don't rate ghosts. we rate dogs. please only send dogs... 9/10 https://t.co/ejimi1udyb,14,10,None,None,None,None,None,1845,4399
677918531514703872,14,Eskimo_dog,0.199347,True,2015-12-18 18:29:07+00:00,"""everything looks pretty good in there. make sure to brush your gums. been flossing? how's school going?"" both 10/10 https://t.co/lwl2imjqlr",10,10,None,None,None,None,None,364,1220
678021115718029313,14,miniature_pinscher,0.8220480000000001,True,2015-12-19 01:16:45+00:00,this is reese. he likes holding hands. 12/10 https://t.co/cblrogcbmh,12,10,Reese,None,None,None,None,5641,12388
678255464182861824,14,Chihuahua,0.613819,True,2015-12-19 16:47:58+00:00,this is jessifer. she is a bismoth teriyaki. flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nzhmrwzzwv,14,10,Jessifer,None,None,None,None,328,1453
